Timestamp,Temperature,GasLevel,Pressure,Humidity,WorkerCount,Maintenance,Permit,MachineStatus,Zone,Risk
2026-06-05 09:59:42,55.8,0.0,3.28,74.3,30,No,No,Warning,Zone B,Warning
2026-01-29 20:52:32,35.3,140.9,2.72,77.5,19,Yes,No,Fault,Zone C,Warning
2026-03-23 17:10:01,27.2,161.6,3.27,30.4,5,No,No,Normal,Zone D,Safe
2026-01-22 16:22:37,37.7,202.8,2.77,77.9,19,No,Yes,Warning,Zone D,Safe
2026-02-28 08:39:13,41.9,362.0,1.93,49.2,19,Yes,Yes,Normal,Zone B,Warning
2026-05-29 23:57:05,38.9,119.3,2.62,50.0,21,No,Yes,Fault,Zone A,Warning
2026-02-28 16:59:28,38.7,45.6,3.06,80.8,22,No,Yes,Normal,Zone B,Safe
2026-06-27 15:36:28,44.0,14.5,4.02,32.7,18,No,Yes,Normal,Zone B,Safe
2026-05-06 13:48:23,27.9,177.2,2.35,78.0,4,No,Yes,Fault,Zone A,Warning
2026-01-19 04:11:50,28.5,203.9,3.31,59.5,21,No,No,Fault,Zone D,Warning
2026-06-05 11:02:24,22.6,181.2,3.15,87.6,6,No,No,Warning,Zone B,Safe
2026-01-22 21:18:38,30.4,79.8,3.14,73.9,5,Yes,Yes,Warning,Zone C,Safe
2026-06-14 23:52:11,40.3,218.7,3.18,68.2,14,No,Yes,Fault,Zone B,Warning
2026-05-12 20:33:06,20.0,0.0,3.66,54.4,20,Yes,No,Normal,Zone B,Safe
2026-05-21 03:50:30,24.3,168.2,2.33,45.8,10,Yes,Yes,Warning,Zone B,Safe
2026-06-17 05:30:29,27.4,159.0,2.94,75.5,11,Yes,Yes,Warning,Zone A,Safe
2026-02-27 00:33:10,32.3,207.3,2.44,66.6,8,Yes,No,Warning,Zone C,Safe
2026-04-30 16:28:03,33.3,344.2,3.24,52.3,28,No,Yes,Fault,Zone C,Critical
2026-06-21 02:47:03,25.1,139.6,2.11,75.8,29,Yes,Yes,Normal,Zone C,Warning
2026-05-29 12:17:06,19.9,159.4,1.81,66.8,17,No,Yes,Warning,Zone A,Safe
2026-03-25 08:03:09,26.6,193.8,2.62,76.9,16,No,No,Normal,Zone B,Safe
2026-01-07 02:03:15,25.6,146.5,2.84,46.1,24,Yes,Yes,Fault,Zone A,Warning
2026-02-14 14:48:06,32.9,0.0,2.44,40.5,28,No,Yes,Normal,Zone C,Safe
2026-03-05 07:53:37,10.3,237.7,2.11,42.9,9,Yes,No,Normal,Zone A,Safe
2026-02-15 12:09:40,40.5,232.5,3.25,76.3,1,Yes,No,Warning,Zone A,Safe
2026-03-29 04:26:31,32.5,142.0,3.35,83.5,22,Yes,Yes,Fault,Zone C,Warning
2026-03-19 23:09:18,36.9,169.3,2.48,62.2,23,Yes,Yes,Warning,Zone D,Warning
2026-01-15 01:45:36,35.8,38.0,2.79,54.6,21,Yes,No,Warning,Zone C,Safe
2026-03-24 22:12:05,40.7,99.6,3.69,32.5,11,No,No,Warning,Zone A,Safe
2026-06-18 16:13:18,27.2,268.1,2.76,56.9,15,Yes,No,Warning,Zone D,Safe
2026-06-20 08:42:40,36.0,175.9,3.12,34.7,8,No,No,Warning,Zone A,Safe
2026-01-01 06:14:39,28.2,189.7,3.3,60.5,10,No,Yes,Normal,Zone D,Safe
2026-05-18 23:17:03,25.6,188.8,2.04,34.1,14,No,Yes,Warning,Zone B,Safe
2026-04-10 16:50:39,37.6,0.0,3.14,33.1,19,Yes,Yes,Fault,Zone C,Warning
2026-04-09 13:04:47,25.6,344.7,2.74,55.8,6,No,Yes,Normal,Zone A,Warning
2026-03-13 11:33:44,37.6,261.4,2.88,74.7,12,Yes,Yes,Normal,Zone C,Safe
2026-04-24 01:14:14,40.0,190.4,3.25,81.7,27,Yes,Yes,Fault,Zone A,Warning
2026-04-04 06:54:38,53.3,266.4,2.23,63.2,14,Yes,No,Fault,Zone C,Warning
2026-03-29 18:08:25,33.6,247.4,3.45,50.9,17,Yes,No,Warning,Zone D,Safe
2026-04-02 03:22:23,31.0,126.4,2.5,35.5,7,Yes,Yes,Normal,Zone A,Safe
2026-03-27 10:50:54,41.5,67.5,2.31,57.1,8,No,Yes,Fault,Zone A,Warning
2026-02-27 03:52:25,28.3,68.4,2.67,77.1,5,No,No,Fault,Zone B,Safe
2026-05-22 00:10:34,40.3,45.8,3.38,79.1,19,No,No,Warning,Zone A,Safe
2026-06-28 01:44:37,35.2,177.1,1.72,38.7,10,Yes,Yes,Fault,Zone A,Warning
2026-05-06 23:55:39,25.3,216.7,2.57,79.7,14,Yes,Yes,Normal,Zone D,Safe
2026-05-17 01:08:41,20.8,226.7,2.89,77.8,28,No,Yes,Normal,Zone A,Safe
2026-05-05 04:47:40,40.0,179.3,2.76,82.3,23,No,No,Normal,Zone D,Safe
2026-03-15 14:11:37,45.0,100.0,2.33,76.5,9,Yes,No,Warning,Zone C,Safe
2026-01-09 22:47:49,38.4,209.8,2.52,89.5,9,Yes,Yes,Fault,Zone D,Warning
2026-05-15 19:53:06,50.9,215.4,2.91,30.4,19,Yes,No,Normal,Zone B,Warning
2026-06-08 08:03:05,28.0,178.0,3.25,45.5,23,Yes,Yes,Warning,Zone B,Warning
2026-03-16 13:42:22,43.5,150.9,3.0,65.1,6,No,No,Fault,Zone B,Safe
2026-03-21 00:25:06,46.4,118.0,3.15,61.9,11,Yes,No,Fault,Zone A,Warning
2026-04-13 19:27:58,30.0,154.7,2.37,64.2,28,No,No,Fault,Zone D,Warning
2026-03-20 10:18:00,37.0,256.7,2.89,67.6,4,Yes,Yes,Normal,Zone C,Safe
2026-06-10 10:41:33,29.2,311.8,2.02,39.5,7,Yes,Yes,Normal,Zone A,Warning
2026-03-05 08:54:00,42.3,224.1,2.94,41.0,29,Yes,No,Normal,Zone B,Safe
2026-04-20 07:03:14,33.3,77.9,2.25,75.2,11,No,No,Warning,Zone C,Safe
2026-02-20 13:25:29,22.3,195.9,2.83,41.1,10,No,No,Fault,Zone D,Safe
2026-02-14 19:33:27,17.7,345.4,2.79,67.5,4,No,Yes,Fault,Zone C,Warning
2026-03-26 02:27:27,37.3,267.9,2.61,63.7,15,Yes,Yes,Warning,Zone C,Safe
2026-02-19 03:31:58,44.8,300.1,2.48,78.5,26,No,Yes,Normal,Zone B,Warning
2026-04-25 05:12:39,33.3,249.8,2.57,66.5,23,No,No,Warning,Zone D,Safe
2026-02-21 12:54:32,43.9,24.5,3.48,79.3,28,No,Yes,Warning,Zone C,Safe
2026-05-10 20:15:50,42.6,275.3,2.67,43.2,24,No,Yes,Warning,Zone A,Safe
2026-01-08 16:54:36,35.5,141.1,2.9,51.0,15,No,No,Normal,Zone C,Safe
2026-06-18 02:54:11,56.7,166.0,2.68,41.0,25,Yes,No,Normal,Zone D,Warning
2026-02-09 00:00:07,41.5,244.4,2.8,54.9,13,No,No,Fault,Zone C,Safe
2026-04-26 23:53:45,43.2,198.0,3.17,47.7,30,No,No,Warning,Zone A,Safe
2026-01-15 23:22:09,36.4,182.0,2.57,87.2,2,Yes,Yes,Warning,Zone C,Safe
2026-03-30 08:56:22,41.0,188.6,2.67,48.3,5,Yes,No,Fault,Zone C,Warning
2026-05-02 17:06:01,39.8,203.0,1.47,85.3,17,No,Yes,Normal,Zone A,Safe
2026-04-29 14:28:55,34.7,286.2,2.43,76.6,19,Yes,Yes,Normal,Zone C,Safe
2026-01-28 06:53:44,38.5,273.4,2.29,83.1,3,No,No,Warning,Zone D,Safe
2026-01-18 07:32:25,31.4,31.6,2.99,79.9,30,No,Yes,Warning,Zone B,Safe
2026-02-16 20:50:15,45.4,96.2,3.87,81.5,8,No,No,Warning,Zone A,Safe
2026-06-05 08:09:05,51.2,288.5,2.75,51.8,9,Yes,No,Normal,Zone D,Warning
2026-04-11 14:22:52,33.6,64.3,1.03,78.5,10,Yes,Yes,Normal,Zone D,Safe
2026-04-05 14:23:47,32.9,266.8,2.88,60.9,2,Yes,Yes,Warning,Zone B,Safe
2026-03-09 22:33:49,31.4,149.6,3.33,31.2,6,Yes,Yes,Normal,Zone B,Safe
2026-04-10 21:48:19,15.3,0.0,2.98,76.4,12,Yes,No,Fault,Zone B,Warning
2026-06-02 05:04:15,39.1,262.9,2.05,80.8,20,Yes,Yes,Fault,Zone C,Warning
2026-03-08 13:09:56,33.9,68.5,2.12,85.0,2,Yes,No,Fault,Zone D,Warning
2026-06-11 21:35:50,26.6,273.4,2.77,34.2,29,Yes,No,Normal,Zone D,Safe
2026-04-12 18:53:36,22.1,188.3,3.09,44.7,26,No,No,Normal,Zone A,Safe
2026-01-08 14:05:44,24.8,347.4,2.33,34.5,30,No,Yes,Fault,Zone C,Critical
2026-05-13 02:24:04,35.0,209.9,4.08,51.5,25,No,No,Warning,Zone A,Safe
2026-06-23 05:39:54,29.0,190.5,2.74,34.3,2,No,Yes,Warning,Zone C,Safe
2026-01-10 08:27:50,37.1,151.1,2.18,74.3,13,No,No,Warning,Zone C,Safe
2026-01-19 10:07:48,31.2,30.1,2.7,77.7,23,Yes,No,Fault,Zone A,Warning
2026-05-12 12:52:33,38.3,149.1,2.62,57.4,22,No,Yes,Fault,Zone D,Warning
2026-06-14 09:49:12,37.5,161.5,2.86,66.3,17,Yes,No,Fault,Zone A,Warning
2026-02-24 06:09:45,30.5,190.5,2.69,58.1,17,No,No,Fault,Zone B,Safe
2026-06-10 08:02:21,41.4,229.1,2.71,45.6,11,No,Yes,Fault,Zone D,Warning
2026-01-30 18:53:51,18.8,174.1,3.06,30.8,26,Yes,No,Warning,Zone B,Safe
2026-01-02 06:41:04,40.2,204.6,3.38,31.8,7,Yes,No,Warning,Zone B,Safe
2026-02-03 00:16:05,32.5,232.3,3.06,63.7,16,Yes,No,Fault,Zone D,Warning
2026-01-04 16:18:33,41.4,61.3,2.74,58.6,30,Yes,No,Normal,Zone C,Safe
2026-06-19 05:34:26,34.9,316.7,3.4,39.5,15,Yes,Yes,Fault,Zone B,Critical
2026-05-27 06:06:38,39.0,173.4,2.69,51.0,9,No,No,Warning,Zone D,Safe
2026-05-04 19:55:32,42.6,208.9,2.73,87.5,4,Yes,No,Normal,Zone C,Safe
2026-03-03 17:50:22,30.8,278.5,2.94,68.8,20,No,Yes,Fault,Zone A,Warning
2026-04-03 03:53:11,26.5,337.7,2.46,74.8,13,No,Yes,Fault,Zone D,Warning
2026-02-06 12:15:53,35.1,315.8,2.25,46.2,25,No,Yes,Warning,Zone C,Warning
2026-04-28 15:42:03,41.0,178.8,2.84,85.7,20,No,Yes,Normal,Zone C,Safe
2026-01-19 05:49:10,31.5,135.4,1.81,68.6,3,No,No,Warning,Zone A,Safe
2026-04-14 19:04:38,41.1,296.2,2.64,55.9,8,No,No,Normal,Zone B,Safe
2026-02-06 10:34:48,20.5,245.8,3.29,53.8,23,Yes,Yes,Fault,Zone B,Warning
2026-01-12 04:21:56,45.4,247.8,2.06,86.6,18,Yes,Yes,Warning,Zone B,Safe
2026-03-18 22:15:41,37.3,147.6,3.58,87.7,9,No,No,Fault,Zone A,Warning
2026-03-20 23:01:05,55.9,283.6,2.98,60.9,26,Yes,Yes,Warning,Zone D,Warning
2026-02-22 18:29:46,41.6,84.0,2.49,61.0,20,Yes,Yes,Normal,Zone B,Safe
2026-03-09 20:19:16,26.9,60.6,2.96,43.8,6,Yes,Yes,Warning,Zone B,Safe
2026-04-26 23:59:20,41.4,261.4,3.2,70.0,4,No,Yes,Normal,Zone A,Safe
2026-05-02 12:54:02,31.6,263.2,2.28,85.7,21,Yes,Yes,Fault,Zone A,Warning
2026-03-27 21:07:30,39.4,251.2,3.55,78.1,12,Yes,Yes,Normal,Zone B,Warning
2026-03-08 19:48:47,28.8,251.5,3.37,32.8,8,No,Yes,Fault,Zone A,Warning
2026-01-30 09:55:51,32.7,369.8,2.85,66.5,10,Yes,Yes,Normal,Zone B,Warning
2026-01-04 03:13:02,38.6,260.2,2.16,48.9,16,Yes,Yes,Normal,Zone A,Safe
2026-02-22 03:00:07,41.1,152.9,2.35,48.7,18,No,No,Normal,Zone A,Safe
2026-01-14 14:17:25,36.4,189.3,2.41,40.4,27,Yes,Yes,Fault,Zone C,Warning
2026-03-29 07:45:39,36.9,278.5,2.72,67.0,20,Yes,Yes,Normal,Zone D,Safe
2026-06-13 03:37:23,32.3,195.1,1.75,84.6,16,No,No,Fault,Zone A,Safe
2026-06-03 04:02:31,24.4,70.7,2.53,34.7,1,Yes,Yes,Fault,Zone A,Warning
2026-01-04 05:06:00,42.7,80.8,2.88,70.5,15,No,No,Normal,Zone B,Safe
2026-06-16 19:23:40,30.8,267.5,3.18,84.7,10,No,Yes,Warning,Zone B,Safe
2026-01-30 17:30:34,43.7,82.2,2.78,33.7,26,No,Yes,Warning,Zone A,Safe
2026-03-03 07:28:37,30.3,156.8,2.64,56.6,11,No,No,Warning,Zone D,Safe
2026-01-26 23:55:45,35.2,138.8,2.24,70.5,20,Yes,Yes,Warning,Zone A,Safe
2026-05-30 17:13:50,24.4,67.6,4.13,67.2,29,No,Yes,Normal,Zone D,Warning
2026-04-04 22:32:49,38.7,64.6,3.51,33.3,5,Yes,Yes,Warning,Zone A,Warning
2026-06-18 09:44:16,29.2,144.3,2.98,61.3,2,Yes,Yes,Fault,Zone B,Warning
2026-04-12 11:27:59,27.0,32.5,3.77,58.0,10,Yes,Yes,Normal,Zone B,Warning
2026-06-17 06:53:06,29.5,241.6,3.05,41.4,4,No,Yes,Normal,Zone C,Safe
2026-02-18 00:46:18,34.1,98.3,2.5,31.2,28,Yes,Yes,Warning,Zone A,Warning
2026-01-01 20:25:54,31.8,88.9,2.6,89.1,18,Yes,Yes,Fault,Zone C,Warning
2026-06-19 01:21:57,45.6,282.9,3.22,41.5,6,No,No,Normal,Zone C,Safe
2026-06-20 02:01:26,41.1,82.8,2.38,58.5,5,Yes,Yes,Normal,Zone B,Safe
2026-06-28 04:50:39,43.6,188.6,2.45,67.5,4,Yes,No,Warning,Zone C,Safe
2026-01-27 11:29:59,35.7,255.7,2.77,74.2,24,No,Yes,Fault,Zone B,Warning
2026-02-06 02:48:35,43.1,179.2,2.63,49.5,6,No,No,Fault,Zone A,Safe
2026-02-27 12:58:44,18.3,194.5,2.68,30.2,4,Yes,No,Warning,Zone A,Safe
2026-06-10 15:05:56,45.9,217.0,3.02,39.7,4,No,No,Fault,Zone D,Safe
2026-02-25 22:58:13,30.4,177.1,3.46,44.2,24,Yes,Yes,Normal,Zone C,Warning
2026-02-25 03:50:10,28.4,181.7,2.28,62.2,4,No,Yes,Fault,Zone D,Warning
2026-05-05 09:08:26,44.1,249.1,3.22,43.4,28,No,Yes,Warning,Zone D,Safe
2026-01-27 20:56:25,38.8,6.3,3.28,87.7,8,Yes,Yes,Normal,Zone A,Safe
2026-03-13 09:58:28,39.4,173.6,3.18,59.5,20,No,Yes,Warning,Zone C,Safe
2026-01-30 01:58:04,42.5,290.2,1.49,47.6,7,Yes,No,Fault,Zone A,Warning
2026-01-01 06:35:14,32.6,302.0,2.9,52.5,12,Yes,Yes,Fault,Zone C,Critical
2026-02-23 12:16:12,31.1,209.5,3.02,38.7,25,Yes,Yes,Fault,Zone C,Warning
2026-02-08 11:32:20,47.9,256.8,3.08,43.7,1,No,No,Warning,Zone A,Safe
2026-04-16 18:49:41,57.0,248.4,2.43,31.1,17,No,No,Normal,Zone C,Safe
2026-01-10 12:41:54,36.2,316.4,2.33,58.5,14,No,No,Normal,Zone B,Safe
2026-06-10 22:13:10,49.0,171.1,2.76,64.7,26,No,No,Warning,Zone D,Safe
2026-03-13 15:38:48,30.0,251.7,3.52,84.5,20,No,Yes,Fault,Zone A,Warning
2026-02-20 11:09:14,18.1,144.5,2.53,85.1,18,Yes,Yes,Fault,Zone D,Warning
2026-06-06 13:52:44,35.9,151.5,2.15,58.1,13,No,No,Normal,Zone C,Safe
2026-04-28 13:51:30,47.3,160.8,2.91,43.9,30,Yes,No,Warning,Zone A,Safe
2026-05-29 23:43:50,14.3,211.8,3.19,85.0,3,No,Yes,Warning,Zone B,Safe
2026-04-25 09:35:53,36.1,112.6,2.29,39.7,15,No,Yes,Fault,Zone B,Warning
2026-03-15 20:51:57,33.7,242.7,3.49,60.8,18,Yes,Yes,Normal,Zone B,Safe
2026-03-20 02:40:16,33.2,165.2,2.3,67.8,5,Yes,No,Normal,Zone A,Safe
2026-02-22 15:37:04,42.1,300.2,2.62,74.0,25,Yes,Yes,Normal,Zone C,Warning
2026-03-19 16:55:41,29.4,191.0,2.61,62.9,1,No,Yes,Warning,Zone A,Safe
2026-06-01 14:16:09,36.3,72.7,2.83,56.9,3,Yes,No,Normal,Zone B,Safe
2026-02-28 15:05:39,36.9,135.9,3.08,54.9,10,Yes,No,Warning,Zone A,Safe
2026-03-07 05:20:00,39.4,481.3,2.69,33.4,3,No,No,Warning,Zone A,Safe
2026-05-20 02:37:46,38.6,232.5,1.66,88.6,24,Yes,No,Normal,Zone D,Safe
2026-04-26 04:01:50,15.9,324.9,3.01,79.1,9,No,No,Fault,Zone D,Warning
2026-05-14 03:10:50,35.6,219.9,2.56,80.5,30,No,Yes,Fault,Zone A,Warning
2026-04-22 07:02:14,43.5,296.6,3.8,74.3,6,No,Yes,Warning,Zone A,Safe
2026-05-25 01:48:16,28.3,147.9,2.52,41.6,10,No,Yes,Normal,Zone A,Safe
2026-04-05 22:42:54,38.8,261.1,3.44,73.0,19,Yes,Yes,Normal,Zone C,Safe
2026-02-01 10:40:03,33.5,348.9,2.84,42.4,27,No,No,Warning,Zone D,Warning
2026-04-27 03:59:01,28.3,20.1,2.78,59.6,15,No,No,Normal,Zone C,Safe
2026-02-08 22:55:20,46.6,47.2,2.61,85.4,5,No,No,Fault,Zone A,Safe
2026-06-08 17:15:59,40.4,15.9,2.69,84.2,4,No,Yes,Fault,Zone B,Warning
2026-05-16 15:15:50,25.9,138.2,2.37,49.6,26,Yes,No,Warning,Zone C,Safe
2026-02-20 14:29:16,34.5,380.4,3.18,45.1,11,Yes,No,Warning,Zone A,Warning
2026-05-12 20:03:42,43.1,225.7,3.01,65.9,5,Yes,Yes,Fault,Zone A,Warning
2026-01-03 20:58:54,41.6,197.5,3.06,51.4,9,No,Yes,Warning,Zone D,Safe
2026-06-28 08:53:44,54.7,407.1,1.91,63.3,17,Yes,No,Warning,Zone B,Warning
2026-06-11 18:56:00,35.7,376.3,3.12,69.5,11,Yes,Yes,Normal,Zone C,Warning
2026-02-04 07:16:24,31.6,140.8,3.15,68.2,21,Yes,No,Fault,Zone D,Warning
2026-04-07 12:15:22,28.5,314.0,3.65,62.0,26,Yes,No,Fault,Zone D,Critical
2026-02-25 10:30:24,46.3,82.8,3.01,71.1,6,No,Yes,Fault,Zone B,Warning
2026-03-31 09:30:27,30.4,1.1,2.64,67.3,7,No,No,Fault,Zone A,Safe
2026-05-03 05:03:00,18.5,174.5,3.42,49.4,6,No,Yes,Fault,Zone B,Warning
2026-06-10 17:07:24,50.7,168.7,2.3,63.8,19,No,No,Normal,Zone C,Safe
2026-05-20 06:59:09,20.7,94.5,2.46,38.4,25,No,No,Fault,Zone C,Warning
2026-02-07 16:53:07,31.6,167.4,2.19,52.6,9,Yes,No,Normal,Zone B,Safe
2026-05-15 02:09:55,37.5,250.5,2.11,81.0,11,No,No,Normal,Zone B,Safe
2026-03-06 06:55:59,40.5,373.5,2.77,37.4,20,Yes,No,Fault,Zone D,Warning
2026-03-13 19:20:19,35.2,200.4,1.95,36.9,13,Yes,Yes,Warning,Zone B,Safe
2026-02-26 04:38:22,37.8,217.0,2.83,77.3,11,Yes,Yes,Warning,Zone A,Safe
2026-01-20 22:23:05,42.4,207.8,3.0,32.4,13,Yes,Yes,Normal,Zone D,Safe
2026-01-18 08:23:26,35.2,143.2,2.34,53.3,14,Yes,Yes,Warning,Zone A,Safe
2026-02-25 23:44:23,22.6,103.8,3.42,38.9,4,No,Yes,Normal,Zone C,Safe
2026-02-20 16:48:46,32.8,327.5,2.64,70.4,13,Yes,No,Fault,Zone C,Warning
2026-02-16 08:31:38,56.1,378.2,2.84,82.0,6,No,Yes,Warning,Zone B,Warning
2026-01-08 01:26:09,47.6,281.0,3.12,40.3,26,No,Yes,Normal,Zone B,Safe
2026-01-20 11:12:41,53.5,293.0,2.27,55.5,12,No,Yes,Warning,Zone C,Warning
2026-04-26 19:22:14,46.6,132.7,1.62,50.4,9,No,No,Fault,Zone A,Safe
2026-03-24 09:11:10,33.4,134.7,2.3,53.5,24,No,Yes,Warning,Zone C,Safe
2026-02-06 15:18:38,50.1,118.5,3.51,68.4,30,Yes,Yes,Normal,Zone A,Critical
2026-06-06 00:57:40,33.2,125.6,2.38,34.8,15,No,No,Fault,Zone C,Safe
2026-06-13 20:16:33,36.2,106.9,1.99,46.7,10,No,No,Fault,Zone C,Safe
2026-02-26 07:02:51,34.6,256.6,3.16,61.7,6,Yes,No,Normal,Zone C,Safe
2026-04-18 03:29:01,34.3,187.7,2.83,47.0,13,Yes,Yes,Warning,Zone A,Safe
2026-02-22 21:49:14,29.5,137.9,2.68,87.2,6,Yes,Yes,Warning,Zone C,Safe
2026-04-25 18:08:51,37.9,248.2,3.2,65.9,25,No,Yes,Warning,Zone D,Safe
2026-05-30 12:18:31,32.0,170.6,3.39,60.0,10,Yes,No,Normal,Zone C,Safe
2026-05-13 16:56:35,28.5,43.1,3.11,66.0,15,Yes,No,Normal,Zone D,Safe
2026-03-14 08:46:58,35.8,145.4,3.3,48.9,12,Yes,No,Normal,Zone A,Safe
2026-04-20 12:01:55,29.3,228.6,3.5,84.4,2,No,No,Normal,Zone C,Safe
2026-05-28 15:11:17,30.3,180.2,2.85,79.4,12,Yes,Yes,Warning,Zone D,Safe
2026-05-11 17:06:48,36.9,174.3,2.7,43.5,29,Yes,Yes,Normal,Zone C,Warning
2026-04-17 17:31:49,38.5,262.7,3.23,58.3,15,Yes,No,Warning,Zone B,Safe
2026-02-12 11:42:32,36.4,205.8,3.38,38.0,3,Yes,Yes,Normal,Zone C,Safe
2026-03-17 12:54:48,31.0,103.5,2.68,81.8,13,No,Yes,Fault,Zone D,Warning
2026-03-15 15:48:25,34.7,253.5,3.42,43.6,18,No,Yes,Warning,Zone B,Safe
2026-04-30 07:19:11,16.1,126.4,2.65,56.8,24,Yes,Yes,Warning,Zone D,Warning
2026-03-25 05:30:54,40.3,195.5,3.24,48.5,1,No,No,Fault,Zone D,Safe
2026-01-29 15:57:10,42.6,328.2,3.4,47.7,4,Yes,No,Fault,Zone D,Warning
2026-05-31 20:00:33,34.3,44.8,3.07,56.4,8,No,No,Fault,Zone A,Safe
2026-04-13 17:26:27,33.2,338.7,2.17,34.9,29,Yes,Yes,Fault,Zone D,Critical
2026-04-24 05:49:11,41.3,247.8,3.1,64.8,20,Yes,No,Warning,Zone A,Safe
2026-03-15 14:40:36,34.7,222.7,2.91,70.0,14,Yes,No,Warning,Zone A,Safe
2026-05-29 15:33:09,31.8,174.8,1.76,61.2,12,Yes,Yes,Normal,Zone B,Safe
2026-01-24 09:57:45,31.9,86.2,2.86,70.3,11,Yes,Yes,Fault,Zone B,Warning
2026-04-07 19:48:26,35.2,77.8,2.89,49.1,3,No,Yes,Normal,Zone C,Safe
2026-01-26 16:56:53,28.3,220.6,3.05,89.9,25,Yes,Yes,Warning,Zone B,Warning
2026-03-26 07:37:42,28.4,169.8,2.98,65.5,18,No,Yes,Fault,Zone B,Warning
2026-02-25 23:54:27,25.3,173.6,2.51,61.8,4,Yes,Yes,Fault,Zone D,Warning
2026-05-15 21:15:33,39.9,145.5,2.55,39.4,29,Yes,No,Fault,Zone C,Warning
2026-02-22 02:09:05,29.6,266.8,2.32,55.7,5,No,Yes,Warning,Zone D,Safe
2026-02-06 23:58:52,40.0,197.8,2.72,51.0,25,No,No,Fault,Zone C,Warning
2026-05-06 02:04:55,44.5,212.1,2.87,35.6,6,Yes,Yes,Fault,Zone A,Warning
2026-02-19 13:00:36,29.4,237.1,3.27,62.7,10,Yes,No,Warning,Zone B,Safe
2026-06-11 07:56:38,32.6,181.3,2.42,77.4,9,No,Yes,Fault,Zone D,Warning
2026-02-10 02:49:21,24.9,189.9,3.19,69.5,8,No,Yes,Normal,Zone D,Safe
2026-03-30 08:19:49,34.2,258.0,3.15,35.4,3,No,No,Normal,Zone C,Safe
2026-03-06 04:56:50,20.3,288.9,2.64,76.9,24,No,No,Warning,Zone D,Safe
2026-04-29 00:21:24,31.8,135.8,2.36,47.1,23,No,Yes,Warning,Zone B,Safe
2026-06-13 16:37:35,34.6,123.6,2.97,65.6,19,Yes,Yes,Warning,Zone C,Safe
2026-05-15 19:24:31,30.3,94.3,3.18,78.2,16,No,No,Fault,Zone B,Safe
2026-02-12 01:56:04,54.2,140.5,2.44,35.6,13,No,No,Normal,Zone D,Safe
2026-02-05 15:58:13,40.7,278.4,3.91,66.5,10,Yes,Yes,Warning,Zone B,Warning
2026-04-24 10:20:05,35.0,396.1,3.21,62.0,20,No,Yes,Warning,Zone A,Warning
2026-01-21 14:31:01,34.9,50.3,3.16,82.3,25,No,Yes,Fault,Zone A,Warning
2026-02-09 18:12:47,35.4,143.0,3.52,51.6,8,No,No,Fault,Zone A,Warning
2026-05-11 10:06:51,22.1,285.7,2.63,45.0,28,Yes,No,Fault,Zone D,Warning
2026-04-24 12:14:31,35.0,119.9,2.88,45.0,20,No,No,Fault,Zone A,Safe
2026-05-17 03:27:26,29.4,286.9,2.64,41.9,28,No,Yes,Warning,Zone C,Safe
2026-04-23 23:10:13,35.3,343.4,4.11,74.8,22,No,No,Normal,Zone D,Warning
2026-05-26 04:53:28,31.3,82.6,2.44,87.9,11,Yes,Yes,Normal,Zone A,Safe
2026-04-10 16:38:04,37.7,282.2,3.0,86.0,3,No,Yes,Warning,Zone B,Safe
2026-01-18 07:50:16,33.4,260.0,2.55,56.5,22,Yes,No,Warning,Zone C,Safe
2026-06-14 03:52:56,24.6,289.3,1.86,33.7,30,Yes,Yes,Normal,Zone C,Warning
2026-03-16 03:20:21,36.2,141.5,2.43,88.6,12,No,Yes,Fault,Zone C,Warning
2026-06-21 06:58:46,32.4,43.5,1.77,32.7,26,Yes,No,Warning,Zone C,Safe
2026-05-12 18:38:07,26.2,109.6,2.83,78.1,8,No,Yes,Warning,Zone B,Safe
2026-04-04 18:34:20,26.7,301.7,2.18,45.9,16,No,No,Normal,Zone D,Safe
2026-01-24 02:10:30,40.4,271.0,2.48,42.6,24,No,No,Warning,Zone D,Safe
2026-02-05 07:46:06,24.0,205.9,2.32,68.7,29,Yes,No,Warning,Zone C,Safe
2026-02-03 19:12:42,28.8,340.6,2.91,43.2,24,Yes,No,Normal,Zone B,Warning
2026-05-24 05:54:26,32.5,137.3,3.34,67.6,6,No,No,Warning,Zone D,Safe
2026-01-13 00:57:29,28.3,214.3,2.19,72.5,26,Yes,Yes,Fault,Zone D,Warning
2026-02-07 21:26:55,23.7,124.6,3.29,34.7,26,No,Yes,Normal,Zone D,Safe
2026-03-23 09:53:51,47.6,167.0,3.84,75.2,19,Yes,No,Fault,Zone D,Warning
2026-06-01 10:52:47,30.2,110.3,2.2,53.2,11,Yes,Yes,Fault,Zone D,Warning
2026-02-07 11:37:17,57.7,217.7,3.59,72.6,16,No,Yes,Normal,Zone A,Warning
2026-05-07 17:06:03,38.8,115.4,2.54,44.1,27,Yes,No,Warning,Zone A,Safe
2026-06-16 17:34:07,34.7,176.4,2.58,49.6,15,Yes,Yes,Fault,Zone C,Warning
2026-03-01 05:00:57,35.0,297.9,2.49,63.6,25,Yes,No,Fault,Zone A,Warning
2026-03-20 12:59:18,41.5,76.0,2.61,34.4,5,No,Yes,Warning,Zone C,Safe
2026-01-20 05:51:27,27.8,191.7,3.0,39.7,16,No,Yes,Fault,Zone C,Warning
